time_seconds,"record cu01, signal 0"
0.000000,-0.272500
0.004000,-0.307500
0.008000,-0.297500
0.012000,-0.320000
0.016000,-0.332500
0.020000,-0.335000
0.024000,-0.337500
0.028000,-0.325000
0.032000,-0.327500
0.036000,-0.295000
0.040000,-0.345000
0.044000,-0.277500
0.048000,-0.327500
0.052000,-0.347500
0.056000,-0.375000
0.060000,-0.327500
0.064000,-0.300000
0.068000,-0.307500
0.072000,-0.297500
0.076000,-0.285000
0.080000,-0.277500
0.084000,-0.297500
0.088000,-0.300000
0.092000,-0.247500
0.096000,-0.260000
0.100000,-0.262500
0.104000,-0.225000
0.108000,-0.210000
0.112000,-0.215000
0.116000,-0.215000
0.120000,-0.240000
0.124000,-0.202500
0.128000,-0.212500
0.132000,-0.207500
0.136000,-0.170000
0.140000,-0.200000
0.144000,-0.195000
0.148000,-0.187500
0.152000,-0.197500
0.156000,-0.227500
0.160000,-0.225000
0.164000,-0.285000
0.168000,-0.250000
0.172000,-0.250000
0.176000,-0.227500
0.180000,-0.207500
0.184000,-0.237500
0.188000,-0.252500
0.192000,-0.227500
0.196000,-0.232500
0.200000,-0.187500
0.204000,-0.185000
0.208000,-0.200000
0.212000,-0.160000
0.216000,-0.122500
0.220000,-0.125000
0.224000,-0.100000
0.228000,-0.022500
0.232000,0.095000
0.236000,0.312500
0.240000,0.587500
0.244000,0.977500
0.248000,1.352500
0.252000,1.770000
0.256000,2.112500
0.260000,2.350000
0.264000,2.282500
0.268000,2.000000
0.272000,1.500000
0.276000,0.977500
0.280000,0.537500
0.284000,0.137500
0.288000,-0.122500
0.292000,-0.197500
0.296000,-0.250000
0.300000,-0.287500
0.304000,-0.212500
0.308000,-0.262500
0.312000,-0.272500
0.316000,-0.307500
0.320000,-0.325000
0.324000,-0.347500
0.328000,-0.340000
0.332000,-0.332500
0.336000,-0.327500
0.340000,-0.360000
0.344000,-0.377500
0.348000,-0.390000
0.352000,-0.390000
0.356000,-0.420000
0.360000,-0.387500
0.364000,-0.422500
0.368000,-0.400000
0.372000,-0.412500
0.376000,-0.415000
0.380000,-0.437500
0.384000,-0.435000
0.388000,-0.432500
0.392000,-0.425000
0.396000,-0.437500
0.400000,-0.435000
0.404000,-0.422500
0.408000,-0.395000
0.412000,-0.440000
0.416000,-0.460000
0.420000,-0.440000
0.424000,-0.487500
0.428000,-0.425000
0.432000,-0.412500
0.436000,-0.387500
0.440000,-0.387500
0.444000,-0.452500
0.448000,-0.432500
0.452000,-0.447500
0.456000,-0.437500
0.460000,-0.415000
0.464000,-0.440000
0.468000,-0.362500
0.472000,-0.407500
0.476000,-0.387500
0.480000,-0.415000
0.484000,-0.422500
0.488000,-0.437500
0.492000,-0.425000
0.496000,-0.435000
0.500000,-0.370000
0.504000,-0.397500
0.508000,-0.387500
0.512000,-0.412500
0.516000,-0.412500
0.520000,-0.400000
0.524000,-0.397500
0.528000,-0.445000
0.532000,-0.382500
0.536000,-0.395000
0.540000,-0.370000
0.544000,-0.377500
0.548000,-0.420000
0.552000,-0.427500
0.556000,-0.397500
0.560000,-0.387500
0.564000,-0.375000
0.568000,-0.337500
0.572000,-0.347500
0.576000,-0.315000
0.580000,-0.327500
0.584000,-0.327500
0.588000,-0.312500
0.592000,-0.215000
0.596000,-0.247500
0.600000,-0.177500
0.604000,-0.150000
