time_seconds,"record cu17, signal 0"
0.000000,-0.047500
0.004000,-0.052500
0.008000,-0.045000
0.012000,-0.047500
0.016000,-0.040000
0.020000,-0.047500
0.024000,-0.045000
0.028000,-0.050000
0.032000,-0.057500
0.036000,-0.060000
0.040000,-0.047500
0.044000,-0.047500
0.048000,-0.047500
0.052000,-0.050000
0.056000,-0.047500
0.060000,-0.050000
0.064000,-0.050000
0.068000,-0.052500
0.072000,-0.057500
0.076000,-0.047500
0.080000,-0.050000
0.084000,-0.047500
0.088000,-0.050000
0.092000,-0.037500
0.096000,-0.040000
0.100000,-0.037500
0.104000,-0.045000
0.108000,-0.040000
0.112000,-0.045000
0.116000,-0.037500
0.120000,-0.037500
0.124000,-0.035000
0.128000,-0.035000
0.132000,-0.037500
0.136000,-0.047500
0.140000,-0.050000
0.144000,-0.052500
0.148000,-0.047500
0.152000,-0.047500
0.156000,-0.045000
0.160000,-0.045000
0.164000,-0.050000
0.168000,-0.050000
0.172000,-0.045000
0.176000,-0.037500
0.180000,-0.040000
0.184000,-0.040000
0.188000,-0.045000
0.192000,-0.037500
0.196000,-0.047500
0.200000,-0.047500
0.204000,-0.060000
0.208000,-0.060000
0.212000,-0.070000
0.216000,-0.070000
0.220000,-0.077500
0.224000,-0.075000
0.228000,-0.065000
0.232000,-0.052500
0.236000,-0.057500
0.240000,-0.050000
0.244000,-0.045000
0.248000,-0.040000
0.252000,-0.032500
0.256000,-0.015000
0.260000,0.007500
0.264000,0.015000
0.268000,0.032500
0.272000,0.035000
0.276000,0.002500
0.280000,-0.075000
0.284000,-0.112500
0.288000,-0.137500
0.292000,-0.140000
0.296000,-0.140000
0.300000,-0.127500
0.304000,-0.135000
0.308000,-0.132500
0.312000,-0.132500
0.316000,-0.120000
0.320000,-0.122500
0.324000,-0.107500
0.328000,-0.102500
0.332000,-0.100000
0.336000,-0.110000
0.340000,-0.100000
0.344000,-0.090000
0.348000,-0.082500
0.352000,-0.077500
0.356000,-0.072500
0.360000,-0.052500
0.364000,-0.047500
0.368000,-0.037500
0.372000,0.002500
0.376000,0.052500
0.380000,0.120000
0.384000,0.262500
0.388000,0.502500
0.392000,0.815000
0.396000,1.052500
0.400000,1.110000
0.404000,0.885000
0.408000,0.385000
0.412000,-0.185000
0.416000,-0.552500
0.420000,-0.740000
0.424000,-0.725000
0.428000,-0.577500
0.432000,-0.435000
0.436000,-0.320000
0.440000,-0.225000
0.444000,-0.172500
0.448000,-0.140000
0.452000,-0.125000
0.456000,-0.110000
0.460000,-0.100000
0.464000,-0.090000
0.468000,-0.085000
0.472000,-0.077500
0.476000,-0.060000
0.480000,-0.045000
0.484000,-0.027500
0.488000,-0.020000
0.492000,0.015000
0.496000,0.012500
0.500000,0.022500
0.504000,0.022500
0.508000,0.037500
0.512000,0.035000
0.516000,0.040000
0.520000,0.037500
0.524000,0.052500
0.528000,0.057500
0.532000,0.052500
0.536000,0.047500
0.540000,0.062500
0.544000,0.062500
0.548000,0.062500
0.552000,0.060000
0.556000,0.060000
0.560000,0.050000
0.564000,0.045000
0.568000,0.045000
0.572000,0.037500
0.576000,0.022500
0.580000,-0.037500
0.584000,-0.027500
0.588000,-0.015000
0.592000,0.020000
0.596000,0.027500
0.600000,0.037500
0.604000,0.025000
0.608000,0.025000
0.612000,0.022500
0.616000,0.027500
0.620000,0.012500
0.624000,0.015000
0.628000,0.020000
0.632000,0.025000
0.636000,0.020000
0.640000,0.022500
0.644000,0.027500
0.648000,0.037500
0.652000,0.040000
0.656000,0.052500
0.660000,0.065000
0.664000,0.077500
0.668000,0.100000
0.672000,0.132500
0.676000,0.165000
0.680000,0.187500
0.684000,0.222500
0.688000,0.250000
0.692000,0.295000
0.696000,0.320000
0.700000,0.350000
0.704000,0.372500
0.708000,0.410000
0.712000,0.427500
0.716000,0.450000
0.720000,0.457500
0.724000,0.472500
0.728000,0.475000
0.732000,0.475000
0.736000,0.472500
0.740000,0.470000
0.744000,0.445000
0.748000,0.427500
0.752000,0.397500
0.756000,0.365000
0.760000,0.347500
0.764000,0.310000
0.768000,0.270000
0.772000,0.227500
0.776000,0.207500
0.780000,0.185000
0.784000,0.170000
0.788000,0.145000
0.792000,0.132500
0.796000,0.110000
0.800000,0.107500
0.804000,0.095000
0.808000,0.097500
0.812000,0.087500
0.816000,0.082500
0.820000,0.057500
0.824000,0.052500
0.828000,0.047500
0.832000,0.047500
0.836000,0.050000
0.840000,0.060000
0.844000,0.052500
0.848000,0.047500
0.852000,0.040000
0.856000,0.037500
0.860000,0.037500
0.864000,0.032500
0.868000,0.025000
0.872000,0.027500
0.876000,0.040000
0.880000,0.037500
0.884000,0.047500
0.888000,0.047500
0.892000,0.047500
0.896000,0.025000
0.900000,0.025000
0.904000,0.020000
0.908000,0.022500
0.912000,0.022500
0.916000,0.032500
0.920000,0.022500
0.924000,0.037500
0.928000,0.035000
0.932000,0.032500
0.936000,0.022500
0.940000,0.025000
0.944000,0.022500
0.948000,0.027500
0.952000,0.025000
0.956000,0.022500
0.960000,0.015000
0.964000,0.010000
0.968000,0.010000
0.972000,0.010000
0.976000,0.010000
0.980000,0.000000
0.984000,0.000000
0.988000,0.002500
0.992000,0.015000
0.996000,0.010000
1.000000,0.012500
1.004000,0.002500
1.008000,0.015000
1.012000,0.012500
1.016000,0.020000
1.020000,0.015000
1.024000,0.025000
1.028000,0.025000
1.032000,0.032500
1.036000,0.027500
1.040000,0.035000
1.044000,0.040000
1.048000,0.045000
1.052000,0.040000
1.056000,0.040000
1.060000,0.047500
1.064000,0.045000
1.068000,0.045000
1.072000,0.037500
1.076000,0.037500
1.080000,0.032500
1.084000,0.037500
1.088000,0.035000
1.092000,0.040000
1.096000,0.035000
1.100000,0.045000
1.104000,0.045000
1.108000,0.057500
1.112000,0.050000
1.116000,0.050000
1.120000,0.040000
1.124000,0.047500
1.128000,0.037500
1.132000,0.037500
1.136000,0.037500
1.140000,0.045000
1.144000,0.045000
1.148000,0.045000
1.152000,0.045000
1.156000,0.047500
1.160000,0.052500
1.164000,0.050000
1.168000,0.047500
1.172000,0.047500
1.176000,0.050000
1.180000,0.047500
1.184000,0.047500
1.188000,0.040000
1.192000,0.047500
1.196000,0.040000
1.200000,0.052500
1.204000,0.057500
1.208000,0.065000
1.212000,0.060000
1.216000,0.065000
1.220000,0.060000
1.224000,0.065000
1.228000,0.062500
1.232000,0.062500
1.236000,0.060000
1.240000,0.070000
1.244000,0.070000
1.248000,0.070000
1.252000,0.072500
1.256000,0.072500
1.260000,0.072500
1.264000,0.075000
1.268000,0.085000
1.272000,0.090000
1.276000,0.097500
1.280000,0.097500
1.284000,0.095000
1.288000,0.087500
1.292000,0.090000
1.296000,0.075000
1.300000,0.082500
1.304000,0.075000
1.308000,0.077500
1.312000,0.072500
1.316000,0.077500
1.320000,0.070000
1.324000,0.072500
1.328000,0.075000
1.332000,0.082500
1.336000,0.075000
1.340000,0.085000
1.344000,0.082500
1.348000,0.077500
1.352000,0.070000
1.356000,0.065000
1.360000,0.072500
1.364000,0.072500
1.368000,0.070000
1.372000,0.070000
1.376000,0.072500
1.380000,0.057500
1.384000,0.062500
1.388000,0.057500
1.392000,0.060000
1.396000,0.060000
1.400000,0.070000
1.404000,0.060000
1.408000,0.070000
1.412000,0.060000
1.416000,0.060000
1.420000,0.050000
1.424000,0.052500
1.428000,0.047500
1.432000,0.047500
1.436000,0.050000
1.440000,0.065000
1.444000,0.085000
1.448000,0.100000
1.452000,0.107500
1.456000,0.110000
1.460000,0.115000
1.464000,0.125000
1.468000,0.132500
1.472000,0.120000
1.476000,0.077500
1.480000,0.022500
1.484000,-0.025000
1.488000,-0.052500
1.492000,-0.047500
1.496000,-0.052500
1.500000,-0.052500
1.504000,-0.052500
1.508000,-0.047500
1.512000,-0.052500
1.516000,-0.045000
1.520000,-0.050000
1.524000,-0.040000
1.528000,-0.045000
1.532000,-0.045000
1.536000,-0.047500
1.540000,-0.035000
1.544000,-0.025000
1.548000,-0.015000
1.552000,-0.022500
1.556000,-0.022500
1.560000,0.000000
1.564000,0.015000
1.568000,0.065000
1.572000,0.135000
1.576000,0.237500
1.580000,0.400000
1.584000,0.700000
1.588000,1.100000
1.592000,1.447500
1.596000,1.495000
1.600000,1.270000
1.604000,0.647500
1.608000,-0.110000
1.612000,-0.662500
1.616000,-0.970000
1.620000,-1.045000
1.624000,-0.850000
1.628000,-0.615000
1.632000,-0.432500
1.636000,-0.307500
1.640000,-0.215000
1.644000,-0.165000
1.648000,-0.127500
1.652000,-0.100000
1.656000,-0.077500
1.660000,-0.057500
1.664000,-0.037500
1.668000,-0.025000
1.672000,0.002500
1.676000,0.027500
1.680000,0.037500
1.684000,0.057500
1.688000,0.060000
1.692000,0.060000
1.696000,0.047500
1.700000,0.052500
1.704000,0.052500
1.708000,0.072500
1.712000,0.070000
1.716000,0.072500
1.720000,0.075000
1.724000,0.087500
1.728000,0.085000
1.732000,0.085000
1.736000,0.087500
1.740000,0.090000
1.744000,0.090000
1.748000,0.095000
1.752000,0.097500
1.756000,0.097500
1.760000,0.102500
1.764000,0.102500
1.768000,0.107500
1.772000,0.065000
1.776000,0.050000
1.780000,0.050000
1.784000,0.060000
1.788000,0.072500
1.792000,0.087500
1.796000,0.072500
1.800000,0.060000
1.804000,0.052500
1.808000,0.050000
1.812000,0.035000
1.816000,0.025000
1.820000,0.020000
1.824000,0.015000
1.828000,0.012500
1.832000,0.015000
1.836000,0.012500
1.840000,0.020000
1.844000,0.022500
1.848000,0.027500
1.852000,0.037500
1.856000,0.057500
1.860000,0.077500
1.864000,0.090000
1.868000,0.115000
1.872000,0.150000
1.876000,0.190000
1.880000,0.212500
1.884000,0.247500
1.888000,0.275000
1.892000,0.322500
1.896000,0.357500
1.900000,0.397500
1.904000,0.427500
1.908000,0.465000
1.912000,0.497500
1.916000,0.527500
1.920000,0.537500
1.924000,0.550000
1.928000,0.557500
1.932000,0.560000
1.936000,0.552500
1.940000,0.537500
1.944000,0.520000
1.948000,0.495000
1.952000,0.465000
1.956000,0.435000
1.960000,0.407500
1.964000,0.362500
1.968000,0.332500
1.972000,0.300000
1.976000,0.275000
1.980000,0.237500
1.984000,0.222500
1.988000,0.200000
1.992000,0.190000
1.996000,0.170000
2.000000,0.162500
2.004000,0.147500
2.008000,0.137500
2.012000,0.125000
2.016000,0.120000
2.020000,0.107500
2.024000,0.110000
2.028000,0.097500
2.032000,0.097500
2.036000,0.090000
2.040000,0.087500
2.044000,0.087500
2.048000,0.090000
2.052000,0.087500
2.056000,0.090000
2.060000,0.095000
2.064000,0.085000
2.068000,0.082500
2.072000,0.077500
2.076000,0.082500
2.080000,0.075000
2.084000,0.085000
2.088000,0.077500
2.092000,0.082500
2.096000,0.077500
2.100000,0.085000
2.104000,0.085000
2.108000,0.095000
2.112000,0.090000
2.116000,0.095000
2.120000,0.085000
2.124000,0.082500
2.128000,0.082500
2.132000,0.085000
2.136000,0.077500
2.140000,0.082500
2.144000,0.085000
2.148000,0.085000
2.152000,0.075000
2.156000,0.082500
2.160000,0.087500
2.164000,0.077500
2.168000,0.082500
2.172000,0.082500
2.176000,0.085000
2.180000,0.075000
2.184000,0.082500
2.188000,0.082500
2.192000,0.087500
2.196000,0.082500
2.200000,0.087500
2.204000,0.085000
2.208000,0.090000
2.212000,0.085000
2.216000,0.085000
2.220000,0.075000
2.224000,0.082500
2.228000,0.075000
2.232000,0.075000
2.236000,0.075000
2.240000,0.077500
2.244000,0.070000
2.248000,0.062500
2.252000,0.060000
2.256000,0.060000
2.260000,0.070000
2.264000,0.070000
2.268000,0.070000
2.272000,0.065000
2.276000,0.075000
2.280000,0.072500
