time_seconds,"record cu08, signal 0"
0.000000,1.600000
0.004000,1.625000
0.008000,1.637500
0.012000,1.687500
0.016000,1.762500
0.020000,1.787500
0.024000,1.825000
0.028000,1.850000
0.032000,1.900000
0.036000,1.937500
0.040000,1.950000
0.044000,1.962500
0.048000,1.987500
0.052000,1.987500
0.056000,2.075000
0.060000,2.300000
0.064000,2.637500
0.068000,2.950000
0.072000,3.187500
0.076000,3.287500
0.080000,3.287500
0.084000,3.287500
0.088000,3.325000
0.092000,3.375000
0.096000,3.387500
0.100000,3.387500
0.104000,3.375000
0.108000,3.362500
0.112000,3.350000
0.116000,3.350000
0.120000,3.350000
0.124000,3.325000
0.128000,3.287500
0.132000,3.262500
0.136000,3.237500
0.140000,3.275000
0.144000,3.287500
0.148000,3.300000
0.152000,3.300000
0.156000,3.300000
0.160000,3.287500
0.164000,3.275000
0.168000,3.275000
0.172000,3.275000
0.176000,3.262500
0.180000,3.237500
0.184000,3.200000
0.188000,3.175000
0.192000,3.150000
0.196000,3.150000
0.200000,3.137500
0.204000,3.137500
0.208000,3.100000
0.212000,3.087500
0.216000,3.075000
0.220000,3.075000
0.224000,3.075000
0.228000,3.062500
0.232000,3.050000
0.236000,3.025000
0.240000,3.000000
0.244000,2.975000
0.248000,2.937500
0.252000,2.887500
0.256000,2.887500
0.260000,2.937500
0.264000,3.037500
0.268000,3.162500
0.272000,3.325000
0.276000,3.512500
0.280000,3.712500
0.284000,3.850000
0.288000,3.875000
0.292000,3.750000
0.296000,3.475000
0.300000,3.087500
0.304000,2.675000
0.308000,2.325000
0.312000,2.100000
0.316000,2.000000
0.320000,2.000000
0.324000,2.050000
0.328000,2.075000
0.332000,2.062500
0.336000,2.012500
0.340000,1.987500
0.344000,1.975000
0.348000,1.962500
0.352000,1.937500
0.356000,1.937500
0.360000,1.887500
0.364000,1.837500
0.368000,1.812500
0.372000,1.787500
0.376000,1.750000
0.380000,1.725000
0.384000,1.675000
0.388000,1.662500
0.392000,1.625000
0.396000,1.625000
0.400000,1.612500
0.404000,1.587500
0.408000,1.562500
0.412000,1.537500
0.416000,1.512500
0.420000,1.487500
0.424000,1.450000
0.428000,1.437500
0.432000,1.425000
0.436000,1.412500
0.440000,1.412500
0.444000,1.387500
0.448000,1.387500
0.452000,1.387500
0.456000,1.375000
0.460000,1.375000
0.464000,1.362500
0.468000,1.325000
0.472000,1.325000
0.476000,1.312500
0.480000,1.287500
0.484000,1.250000
0.488000,1.212500
0.492000,1.162500
0.496000,1.112500
0.500000,1.050000
0.504000,0.987500
0.508000,0.975000
0.512000,0.950000
0.516000,0.912500
0.520000,0.875000
0.524000,0.862500
0.528000,0.837500
0.532000,0.825000
0.536000,0.800000
0.540000,0.762500
0.544000,0.712500
0.548000,0.687500
0.552000,0.687500
0.556000,0.675000
0.560000,0.612500
0.564000,0.612500
0.568000,0.625000
0.572000,0.675000
0.576000,0.712500
0.580000,0.750000
0.584000,0.800000
0.588000,0.887500
0.592000,1.012500
0.596000,1.150000
0.600000,1.287500
0.604000,1.487500
0.608000,1.687500
0.612000,1.825000
0.616000,1.875000
0.620000,1.737500
0.624000,1.475000
0.628000,1.137500
0.632000,0.775000
0.636000,0.475000
0.640000,0.312500
0.644000,0.275000
0.648000,0.300000
0.652000,0.337500
0.656000,0.387500
0.660000,0.387500
0.664000,0.400000
0.668000,0.375000
0.672000,0.237500
0.676000,0.000000
0.680000,-0.312500
0.684000,-0.537500
0.688000,-0.725000
0.692000,-0.812500
0.696000,-0.862500
0.700000,-0.912500
0.704000,-0.962500
0.708000,-1.000000
0.712000,-1.050000
0.716000,-1.100000
0.720000,-1.150000
0.724000,-1.150000
0.728000,-1.162500
0.732000,-1.175000
0.736000,-1.200000
0.740000,-1.187500
0.744000,-1.162500
0.748000,-1.150000
0.752000,-1.125000
0.756000,-1.112500
0.760000,-1.112500
0.764000,-1.087500
0.768000,-1.025000
0.772000,-0.962500
0.776000,-0.912500
0.780000,-0.875000
0.784000,-0.850000
0.788000,-0.812500
0.792000,-0.787500
0.796000,-0.762500
0.800000,-0.750000
0.804000,-0.750000
0.808000,-0.750000
0.812000,-0.762500
0.816000,-0.762500
0.820000,-0.762500
0.824000,-0.762500
0.828000,-0.787500
0.832000,-0.800000
0.836000,-0.812500
0.840000,-0.800000
0.844000,-0.825000
0.848000,-0.825000
0.852000,-0.850000
0.856000,-0.875000
0.860000,-0.900000
0.864000,-0.912500
0.868000,-0.912500
0.872000,-0.887500
0.876000,-0.875000
0.880000,-0.850000
0.884000,-0.825000
0.888000,-0.800000
0.892000,-0.800000
0.896000,-0.787500
0.900000,-0.775000
0.904000,-0.775000
0.908000,-0.762500
0.912000,-0.737500
0.916000,-0.700000
0.920000,-0.662500
0.924000,-0.612500
0.928000,-0.600000
0.932000,-0.600000
0.936000,-0.600000
0.940000,-0.600000
0.944000,-0.575000
0.948000,-0.537500
0.952000,-0.487500
0.956000,-0.425000
0.960000,-0.375000
0.964000,-0.300000
0.968000,-0.187500
0.972000,0.000000
0.976000,0.175000
0.980000,0.362500
0.984000,0.550000
0.988000,0.687500
0.992000,0.750000
0.996000,0.700000
1.000000,0.525000
1.004000,0.237500
1.008000,-0.100000
1.012000,-0.337500
1.016000,-0.500000
1.020000,-0.550000
1.024000,-0.512500
1.028000,-0.462500
1.032000,-0.400000
1.036000,-0.350000
1.040000,-0.312500
1.044000,-0.300000
1.048000,-0.300000
1.052000,-0.312500
1.056000,-0.300000
1.060000,-0.287500
1.064000,-0.275000
1.068000,-0.250000
1.072000,-0.237500
1.076000,-0.250000
1.080000,-0.262500
1.084000,-0.312500
1.088000,-0.325000
1.092000,-0.337500
1.096000,-0.325000
1.100000,-0.300000
1.104000,-0.287500
1.108000,-0.250000
1.112000,-0.225000
1.116000,-0.187500
1.120000,-0.162500
1.124000,-0.112500
1.128000,-0.100000
1.132000,-0.075000
1.136000,0.000000
1.140000,0.037500
1.144000,0.050000
1.148000,0.062500
1.152000,0.075000
1.156000,0.087500
1.160000,0.100000
1.164000,0.125000
1.168000,0.125000
1.172000,0.125000
1.176000,0.112500
1.180000,0.087500
1.184000,0.050000
1.188000,0.012500
1.192000,-0.050000
1.196000,-0.075000
1.200000,-0.062500
1.204000,-0.062500
1.208000,0.000000
1.212000,0.037500
1.216000,0.050000
1.220000,0.075000
1.224000,0.087500
1.228000,0.100000
1.232000,0.125000
1.236000,0.112500
1.240000,0.100000
1.244000,0.112500
1.248000,0.100000
1.252000,0.087500
1.256000,0.087500
1.260000,0.075000
1.264000,0.050000
1.268000,0.037500
1.272000,0.050000
1.276000,0.062500
1.280000,0.062500
1.284000,0.075000
1.288000,0.075000
1.292000,0.075000
1.296000,0.062500
1.300000,0.050000
1.304000,0.050000
1.308000,0.050000
1.312000,0.050000
1.316000,0.050000
1.320000,0.062500
1.324000,0.075000
1.328000,0.087500
1.332000,0.100000
1.336000,0.100000
1.340000,0.125000
1.344000,0.112500
1.348000,0.112500
1.352000,0.150000
1.356000,0.250000
1.360000,0.387500
1.364000,0.600000
1.368000,0.850000
1.372000,1.087500
1.376000,1.212500
1.380000,1.212500
1.384000,1.037500
1.388000,0.725000
1.392000,0.375000
1.396000,0.087500
1.400000,-0.125000
1.404000,-0.225000
1.408000,-0.212500
1.412000,-0.162500
1.416000,-0.100000
1.420000,-0.050000
1.424000,0.012500
1.428000,0.037500
1.432000,0.050000
1.436000,0.075000
1.440000,0.100000
1.444000,0.112500
1.448000,0.125000
1.452000,0.125000
1.456000,0.137500
1.460000,0.137500
1.464000,0.150000
1.468000,0.175000
1.472000,0.175000
1.476000,0.175000
1.480000,0.175000
1.484000,0.187500
1.488000,0.212500
1.492000,0.212500
1.496000,0.237500
1.500000,0.225000
1.504000,0.237500
1.508000,0.275000
1.512000,0.287500
1.516000,0.287500
1.520000,0.275000
1.524000,0.300000
1.528000,0.337500
1.532000,0.375000
1.536000,0.362500
1.540000,0.362500
1.544000,0.362500
1.548000,0.375000
1.552000,0.375000
1.556000,0.412500
1.560000,0.425000
1.564000,0.437500
1.568000,0.450000
1.572000,0.475000
1.576000,0.475000
1.580000,0.475000
1.584000,0.475000
1.588000,0.450000
1.592000,0.437500
1.596000,0.437500
1.600000,0.450000
1.604000,0.450000
1.608000,0.450000
1.612000,0.450000
1.616000,0.437500
1.620000,0.425000
1.624000,0.412500
1.628000,0.425000
1.632000,0.425000
1.636000,0.425000
1.640000,0.425000
1.644000,0.437500
1.648000,0.437500
1.652000,0.437500
1.656000,0.475000
1.660000,0.487500
1.664000,0.525000
1.668000,0.550000
1.672000,0.587500
1.676000,0.625000
1.680000,0.662500
1.684000,0.700000
1.688000,0.737500
1.692000,0.762500
