time_seconds,"record cu06, signal 0"
0.000000,-0.175000
0.004000,-0.180000
0.008000,-0.180000
0.012000,-0.180000
0.016000,-0.180000
0.020000,-0.182500
0.024000,-0.182500
0.028000,-0.182500
0.032000,-0.180000
0.036000,-0.182500
0.040000,-0.180000
0.044000,-0.180000
0.048000,-0.180000
0.052000,-0.182500
0.056000,-0.187500
0.060000,-0.182500
0.064000,-0.175000
0.068000,-0.157500
0.072000,-0.130000
0.076000,-0.092500
0.080000,-0.060000
0.084000,-0.032500
0.088000,-0.025000
0.092000,-0.025000
0.096000,-0.025000
0.100000,-0.025000
0.104000,-0.017500
0.108000,0.000000
0.112000,0.007500
0.116000,0.012500
0.120000,0.012500
0.124000,0.007500
0.128000,0.005000
0.132000,0.005000
0.136000,0.017500
0.140000,0.032500
0.144000,0.052500
0.148000,0.065000
0.152000,0.077500
0.156000,0.070000
0.160000,0.060000
0.164000,0.057500
0.168000,0.077500
0.172000,0.070000
0.176000,-0.060000
0.180000,-0.285000
0.184000,-0.617500
0.188000,-0.915000
0.192000,-1.130000
0.196000,-1.300000
0.200000,-1.417500
0.204000,-1.512500
0.208000,-1.605000
0.212000,-1.697500
0.216000,-1.815000
0.220000,-1.955000
0.224000,-2.072500
0.228000,-2.130000
0.232000,-2.132500
0.236000,-2.085000
0.240000,-2.000000
0.244000,-1.857500
0.248000,-1.682500
0.252000,-1.495000
0.256000,-1.287500
0.260000,-1.122500
0.264000,-1.025000
0.268000,-0.947500
0.272000,-0.882500
0.276000,-0.807500
0.280000,-0.715000
0.284000,-0.612500
0.288000,-0.512500
0.292000,-0.390000
0.296000,-0.232500
0.300000,-0.037500
0.304000,0.202500
0.308000,0.377500
0.312000,0.532500
0.316000,0.635000
0.320000,0.695000
0.324000,0.720000
0.328000,0.740000
0.332000,0.747500
0.336000,0.755000
0.340000,0.765000
0.344000,0.780000
0.348000,0.787500
0.352000,0.805000
0.356000,0.812500
0.360000,0.830000
0.364000,0.840000
0.368000,0.857500
0.372000,0.877500
0.376000,0.902500
0.380000,0.927500
0.384000,0.960000
0.388000,0.987500
0.392000,1.020000
0.396000,1.052500
0.400000,1.092500
0.404000,1.132500
0.408000,1.175000
0.412000,1.215000
0.416000,1.255000
0.420000,1.292500
0.424000,1.325000
0.428000,1.357500
0.432000,1.382500
0.436000,1.402500
0.440000,1.410000
0.444000,1.417500
0.448000,1.410000
0.452000,1.397500
0.456000,1.370000
0.460000,1.340000
0.464000,1.295000
0.468000,1.247500
0.472000,1.182500
0.476000,1.122500
0.480000,1.047500
0.484000,0.975000
0.488000,0.897500
0.492000,0.817500
0.496000,0.740000
0.500000,0.657500
0.504000,0.572500
0.508000,0.487500
0.512000,0.415000
0.516000,0.345000
0.520000,0.272500
0.524000,0.207500
0.528000,0.155000
0.532000,0.097500
0.536000,0.050000
0.540000,0.005000
0.544000,-0.050000
0.548000,-0.085000
0.552000,-0.122500
0.556000,-0.155000
0.560000,-0.180000
0.564000,-0.200000
0.568000,-0.212500
0.572000,-0.227500
0.576000,-0.232500
0.580000,-0.240000
0.584000,-0.240000
0.588000,-0.245000
0.592000,-0.245000
