time_seconds,"record cu02, signal 0"
0.000000,-0.510000
0.004000,-0.520000
0.008000,-0.515000
0.012000,-0.530000
0.016000,-0.540000
0.020000,-0.545000
0.024000,-0.545000
0.028000,-0.565000
0.032000,-0.565000
0.036000,-0.545000
0.040000,-0.545000
0.044000,-0.530000
0.048000,-0.525000
0.052000,-0.540000
0.056000,-0.540000
0.060000,-0.495000
0.064000,-0.490000
0.068000,-0.520000
0.072000,-0.540000
0.076000,-0.560000
0.080000,-0.570000
0.084000,-0.565000
0.088000,-0.605000
0.092000,-0.690000
0.096000,-0.790000
0.100000,-0.815000
0.104000,-0.855000
0.108000,-0.885000
0.112000,-0.890000
0.116000,-0.870000
0.120000,-0.875000
0.124000,-0.955000
0.128000,-1.120000
0.132000,-1.280000
0.136000,-1.365000
0.140000,-1.440000
0.144000,-1.625000
0.148000,-1.905000
0.152000,-2.195000
0.156000,-2.360000
0.160000,-2.395000
0.164000,-2.335000
0.168000,-2.315000
0.172000,-2.325000
0.176000,-2.195000
0.180000,-2.000000
0.184000,-1.830000
0.188000,-1.690000
0.192000,-1.550000
0.196000,-1.435000
0.200000,-1.310000
0.204000,-1.175000
0.208000,-1.050000
0.212000,-0.960000
0.216000,-0.860000
0.220000,-0.760000
0.224000,-0.665000
0.228000,-0.600000
0.232000,-0.545000
0.236000,-0.490000
0.240000,-0.435000
0.244000,-0.410000
0.248000,-0.400000
0.252000,-0.385000
0.256000,-0.345000
0.260000,-0.320000
0.264000,-0.320000
0.268000,-0.290000
0.272000,-0.260000
0.276000,-0.255000
0.280000,-0.235000
0.284000,-0.210000
0.288000,-0.200000
0.292000,-0.190000
0.296000,-0.190000
0.300000,-0.185000
0.304000,-0.185000
0.308000,-0.180000
0.312000,-0.180000
0.316000,-0.180000
0.320000,-0.185000
0.324000,-0.210000
0.328000,-0.220000
0.332000,-0.210000
0.336000,-0.205000
0.340000,-0.240000
0.344000,-0.250000
0.348000,-0.250000
0.352000,-0.260000
0.356000,-0.285000
0.360000,-0.290000
0.364000,-0.335000
0.368000,-0.365000
0.372000,-0.385000
0.376000,-0.390000
0.380000,-0.425000
0.384000,-0.455000
0.388000,-0.470000
0.392000,-0.455000
0.396000,-0.475000
0.400000,-0.495000
0.404000,-0.530000
0.408000,-0.545000
0.412000,-0.530000
0.416000,-0.470000
0.420000,-0.440000
0.424000,-0.430000
0.428000,-0.420000
0.432000,-0.380000
