time_seconds,"record cu18, signal 0"
0.000000,-0.252500
0.004000,-0.237500
0.008000,-0.210000
0.012000,-0.180000
0.016000,-0.155000
0.020000,-0.130000
0.024000,-0.117500
0.028000,-0.107500
0.032000,-0.090000
0.036000,-0.072500
0.040000,-0.067500
0.044000,-0.065000
0.048000,-0.057500
0.052000,-0.055000
0.056000,-0.060000
0.060000,-0.065000
0.064000,-0.057500
0.068000,-0.060000
0.072000,-0.060000
0.076000,-0.052500
0.080000,-0.057500
0.084000,-0.055000
0.088000,-0.050000
0.092000,-0.040000
0.096000,-0.032500
0.100000,-0.025000
0.104000,-0.012500
0.108000,0.005000
0.112000,0.015000
0.116000,0.020000
0.120000,0.017500
0.124000,0.027500
0.128000,0.027500
0.132000,0.042500
0.136000,0.055000
0.140000,0.057500
0.144000,0.065000
0.148000,0.075000
0.152000,0.082500
0.156000,0.087500
0.160000,0.097500
0.164000,0.105000
0.168000,0.110000
0.172000,0.117500
0.176000,0.130000
0.180000,0.142500
0.184000,0.155000
0.188000,0.170000
0.192000,0.192500
0.196000,0.210000
0.200000,0.227500
0.204000,0.245000
0.208000,0.262500
0.212000,0.267500
0.216000,0.252500
0.220000,0.235000
0.224000,0.215000
0.228000,0.210000
0.232000,0.230000
0.236000,0.262500
0.240000,0.305000
0.244000,0.335000
0.248000,0.380000
0.252000,0.432500
0.256000,0.500000
0.260000,0.567500
0.264000,0.630000
0.268000,0.662500
0.272000,0.672500
0.276000,0.665000
0.280000,0.645000
0.284000,0.617500
0.288000,0.552500
0.292000,0.485000
0.296000,0.400000
0.300000,0.320000
0.304000,0.252500
0.308000,0.190000
0.312000,0.125000
0.316000,0.080000
0.320000,0.057500
0.324000,0.052500
0.328000,0.055000
0.332000,0.050000
0.336000,0.045000
0.340000,0.037500
0.344000,0.035000
0.348000,0.032500
0.352000,0.027500
0.356000,0.027500
0.360000,0.025000
0.364000,0.030000
0.368000,0.037500
0.372000,0.045000
0.376000,0.062500
