time_seconds,"record cu13, signal 0"
0.000000,0.090000
0.004000,0.097500
0.008000,0.102500
0.012000,0.107500
0.016000,0.110000
0.020000,0.112500
0.024000,0.120000
0.028000,0.130000
0.032000,0.135000
0.036000,0.135000
0.040000,0.140000
0.044000,0.147500
0.048000,0.162500
0.052000,0.172500
0.056000,0.190000
0.060000,0.195000
0.064000,0.212500
0.068000,0.222500
0.072000,0.227500
0.076000,0.220000
0.080000,0.212500
0.084000,0.192500
0.088000,0.167500
0.092000,0.145000
0.096000,0.127500
0.100000,0.120000
0.104000,0.120000
0.108000,0.135000
0.112000,0.152500
0.116000,0.162500
0.120000,0.165000
0.124000,0.165000
0.128000,0.157500
0.132000,0.145000
0.136000,0.120000
0.140000,0.097500
0.144000,0.070000
0.148000,0.045000
0.152000,0.027500
0.156000,0.035000
0.160000,0.047500
0.164000,0.075000
0.168000,0.120000
0.172000,0.190000
0.176000,0.262500
0.180000,0.320000
0.184000,0.340000
0.188000,0.330000
0.192000,0.302500
0.196000,0.292500
0.200000,0.300000
0.204000,0.317500
0.208000,0.337500
0.212000,0.382500
0.216000,0.442500
0.220000,0.532500
0.224000,0.630000
0.228000,0.707500
0.232000,0.757500
0.236000,0.770000
0.240000,0.770000
0.244000,0.745000
0.248000,0.702500
0.252000,0.675000
0.256000,0.690000
0.260000,0.757500
0.264000,0.862500
0.268000,1.005000
0.272000,1.157500
0.276000,1.275000
0.280000,1.320000
0.284000,1.265000
0.288000,1.110000
0.292000,0.877500
0.296000,0.615000
0.300000,0.350000
0.304000,0.110000
0.308000,-0.102500
0.312000,-0.235000
0.316000,-0.310000
0.320000,-0.347500
0.324000,-0.357500
0.328000,-0.357500
0.332000,-0.357500
0.336000,-0.360000
0.340000,-0.357500
0.344000,-0.357500
0.348000,-0.360000
0.352000,-0.360000
0.356000,-0.365000
0.360000,-0.367500
0.364000,-0.375000
0.368000,-0.385000
0.372000,-0.387500
0.376000,-0.395000
0.380000,-0.400000
0.384000,-0.400000
0.388000,-0.395000
0.392000,-0.395000
0.396000,-0.387500
0.400000,-0.382500
0.404000,-0.375000
0.408000,-0.365000
0.412000,-0.355000
0.416000,-0.345000
0.420000,-0.330000
0.424000,-0.310000
0.428000,-0.295000
0.432000,-0.275000
0.436000,-0.250000
0.440000,-0.222500
0.444000,-0.195000
0.448000,-0.167500
0.452000,-0.145000
0.456000,-0.112500
0.460000,-0.090000
0.464000,-0.062500
0.468000,-0.042500
0.472000,-0.020000
0.476000,0.015000
0.480000,0.037500
0.484000,0.055000
0.488000,0.075000
0.492000,0.090000
0.496000,0.107500
0.500000,0.112500
0.504000,0.120000
0.508000,0.125000
0.512000,0.125000
0.516000,0.120000
0.520000,0.120000
0.524000,0.120000
0.528000,0.120000
0.532000,0.117500
0.536000,0.110000
0.540000,0.107500
0.544000,0.107500
0.548000,0.107500
0.552000,0.100000
0.556000,0.097500
0.560000,0.085000
0.564000,0.080000
0.568000,0.072500
0.572000,0.072500
0.576000,0.065000
0.580000,0.070000
0.584000,0.065000
0.588000,0.065000
0.592000,0.062500
0.596000,0.062500
0.600000,0.057500
0.604000,0.057500
0.608000,0.057500
0.612000,0.070000
0.616000,0.080000
0.620000,0.092500
0.624000,0.102500
0.628000,0.117500
0.632000,0.130000
0.636000,0.147500
0.640000,0.157500
0.644000,0.165000
0.648000,0.165000
0.652000,0.162500
0.656000,0.157500
0.660000,0.145000
0.664000,0.135000
0.668000,0.130000
0.672000,0.125000
0.676000,0.125000
0.680000,0.130000
0.684000,0.135000
0.688000,0.145000
0.692000,0.147500
0.696000,0.155000
0.700000,0.147500
0.704000,0.140000
0.708000,0.120000
0.712000,0.100000
0.716000,0.070000
0.720000,0.035000
0.724000,0.015000
0.728000,0.000000
0.732000,-0.015000
0.736000,-0.015000
0.740000,0.000000
0.744000,0.007500
0.748000,0.015000
0.752000,0.017500
0.756000,0.015000
0.760000,0.007500
0.764000,0.002500
0.768000,0.000000
0.772000,0.000000
0.776000,0.000000
0.780000,0.017500
0.784000,0.027500
0.788000,0.037500
0.792000,0.037500
0.796000,0.045000
0.800000,0.062500
0.804000,0.110000
0.808000,0.167500
0.812000,0.212500
0.816000,0.217500
0.820000,0.202500
0.824000,0.195000
0.828000,0.237500
0.832000,0.327500
0.836000,0.442500
0.840000,0.547500
0.844000,0.597500
0.848000,0.615000
0.852000,0.620000
0.856000,0.642500
0.860000,0.680000
0.864000,0.760000
0.868000,0.907500
0.872000,1.110000
0.876000,1.340000
0.880000,1.570000
0.884000,1.760000
0.888000,1.877500
0.892000,1.890000
0.896000,1.822500
0.900000,1.695000
0.904000,1.515000
0.908000,1.275000
0.912000,0.952500
0.916000,0.570000
0.920000,0.195000
0.924000,-0.092500
0.928000,-0.255000
0.932000,-0.330000
0.936000,-0.365000
0.940000,-0.372500
0.944000,-0.372500
0.948000,-0.365000
0.952000,-0.372500
0.956000,-0.372500
0.960000,-0.372500
0.964000,-0.365000
0.968000,-0.357500
0.972000,-0.357500
0.976000,-0.360000
0.980000,-0.357500
0.984000,-0.357500
0.988000,-0.365000
0.992000,-0.375000
0.996000,-0.377500
1.000000,-0.382500
1.004000,-0.385000
1.008000,-0.392500
1.012000,-0.395000
1.016000,-0.402500
1.020000,-0.410000
1.024000,-0.405000
1.028000,-0.402500
1.032000,-0.400000
1.036000,-0.400000
1.040000,-0.395000
1.044000,-0.395000
1.048000,-0.392500
1.052000,-0.385000
1.056000,-0.372500
1.060000,-0.357500
1.064000,-0.340000
1.068000,-0.322500
1.072000,-0.300000
1.076000,-0.277500
1.080000,-0.255000
1.084000,-0.235000
1.088000,-0.210000
1.092000,-0.182500
1.096000,-0.152500
