time_seconds,"record cu30, signal 0"
0.000000,1.710000
0.004000,1.350000
0.008000,1.040000
0.012000,0.837500
0.016000,0.632500
0.020000,0.450000
0.024000,0.290000
0.028000,0.220000
0.032000,0.147500
0.036000,0.085000
0.040000,0.025000
0.044000,0.022500
0.048000,0.047500
0.052000,0.062500
0.056000,0.070000
0.060000,0.082500
0.064000,0.082500
0.068000,0.070000
0.072000,0.057500
0.076000,0.045000
0.080000,0.057500
0.084000,0.052500
0.088000,0.037500
0.092000,-0.035000
0.096000,-0.040000
0.100000,-0.052500
0.104000,-0.050000
0.108000,-0.065000
0.112000,-0.075000
0.116000,-0.110000
0.120000,-0.107500
0.124000,-0.127500
0.128000,-0.135000
0.132000,-0.150000
0.136000,-0.147500
0.140000,-0.157500
0.144000,-0.137500
0.148000,-0.110000
0.152000,-0.095000
0.156000,-0.100000
0.160000,-0.107500
0.164000,-0.127500
0.168000,-0.175000
0.172000,-0.225000
0.176000,-0.250000
0.180000,-0.250000
0.184000,-0.247500
0.188000,-0.252500
0.192000,-0.290000
0.196000,-0.327500
0.200000,-0.372500
0.204000,-0.370000
0.208000,-0.377500
0.212000,-0.362500
0.216000,-0.357500
0.220000,-0.315000
0.224000,-0.322500
0.228000,-0.322500
0.232000,-0.337500
0.236000,-0.325000
0.240000,-0.327500
0.244000,-0.335000
0.248000,-0.327500
0.252000,-0.310000
0.256000,-0.345000
0.260000,-0.345000
0.264000,-0.345000
0.268000,-0.372500
0.272000,-0.400000
0.276000,-0.425000
0.280000,-0.450000
0.284000,-0.502500
0.288000,-0.562500
0.292000,-0.612500
0.296000,-0.577500
0.300000,-0.575000
0.304000,-0.590000
0.308000,-0.672500
0.312000,-0.732500
0.316000,-0.762500
0.320000,-0.615000
0.324000,-0.372500
0.328000,-0.045000
0.332000,0.232500
0.336000,0.410000
0.340000,0.465000
0.344000,0.410000
0.348000,0.382500
0.352000,0.595000
0.356000,1.010000
0.360000,1.525000
0.364000,1.850000
0.368000,1.795000
0.372000,1.445000
0.376000,0.997500
0.380000,0.675000
0.384000,0.440000
0.388000,0.250000
0.392000,0.072500
0.396000,-0.120000
0.400000,-0.262500
0.404000,-0.302500
0.408000,-0.372500
0.412000,-0.457500
0.416000,-0.470000
0.420000,-0.445000
0.424000,-0.457500
0.428000,-0.482500
0.432000,-0.527500
0.436000,-0.510000
0.440000,-0.507500
0.444000,-0.512500
0.448000,-0.540000
0.452000,-0.562500
0.456000,-0.557500
0.460000,-0.495000
0.464000,-0.482500
0.468000,-0.520000
0.472000,-0.562500
0.476000,-0.577500
0.480000,-0.572500
0.484000,-0.537500
0.488000,-0.577500
0.492000,-0.657500
0.496000,-0.657500
0.500000,-0.677500
0.504000,-0.665000
0.508000,-0.702500
0.512000,-0.762500
0.516000,-0.765000
0.520000,-0.715000
0.524000,-0.682500
0.528000,-0.645000
0.532000,-0.632500
0.536000,-0.635000
0.540000,-0.687500
0.544000,-0.725000
0.548000,-0.782500
0.552000,-0.777500
0.556000,-0.775000
