time_seconds,"record cu20, signal 0"
0.000000,-0.050000
0.004000,0.012500
0.008000,0.025000
0.012000,0.045000
0.016000,0.065000
0.020000,0.115000
0.024000,0.122500
0.028000,0.122500
0.032000,0.125000
0.036000,0.150000
0.040000,0.195000
0.044000,0.277500
0.048000,0.330000
0.052000,0.345000
0.056000,0.350000
0.060000,0.320000
0.064000,0.320000
0.068000,0.292500
0.072000,0.260000
0.076000,0.305000
0.080000,0.317500
0.084000,0.337500
0.088000,0.332500
0.092000,0.305000
0.096000,0.265000
0.100000,0.200000
0.104000,0.135000
0.108000,0.097500
0.112000,0.105000
0.116000,0.097500
0.120000,0.125000
0.124000,0.200000
0.128000,0.272500
0.132000,0.330000
0.136000,0.365000
0.140000,0.362500
0.144000,0.337500
0.148000,0.265000
0.152000,0.212500
0.156000,0.157500
0.160000,0.097500
0.164000,0.045000
0.168000,0.005000
0.172000,-0.057500
0.176000,-0.070000
0.180000,-0.090000
0.184000,-0.117500
0.188000,-0.105000
0.192000,-0.130000
0.196000,-0.097500
0.200000,-0.052500
0.204000,0.000000
0.208000,0.005000
0.212000,0.012500
0.216000,0.060000
0.220000,0.092500
0.224000,0.122500
0.228000,0.142500
0.232000,0.110000
0.236000,0.032500
0.240000,-0.037500
0.244000,0.017500
0.248000,0.032500
0.252000,0.017500
0.256000,-0.082500
0.260000,-0.147500
0.264000,-0.190000
0.268000,-0.157500
0.272000,-0.110000
0.276000,-0.122500
0.280000,-0.125000
0.284000,-0.137500
0.288000,-0.147500
0.292000,-0.122500
0.296000,-0.065000
0.300000,-0.060000
0.304000,0.000000
0.308000,0.012500
0.312000,0.032500
0.316000,0.057500
0.320000,0.162500
0.324000,0.285000
0.328000,0.320000
0.332000,0.320000
0.336000,0.305000
0.340000,0.220000
0.344000,0.125000
0.348000,0.007500
0.352000,-0.097500
0.356000,-0.150000
0.360000,-0.170000
0.364000,-0.180000
0.368000,-0.167500
0.372000,-0.147500
0.376000,-0.135000
0.380000,-0.105000
0.384000,-0.085000
0.388000,-0.090000
0.392000,-0.117500
0.396000,-0.090000
0.400000,-0.102500
0.404000,-0.085000
0.408000,-0.065000
0.412000,0.000000
0.416000,0.057500
0.420000,0.125000
0.424000,0.125000
0.428000,0.117500
0.432000,0.072500
0.436000,0.052500
0.440000,0.057500
0.444000,0.027500
0.448000,0.072500
0.452000,0.065000
