time_seconds,"record cu34, signal 0"
0.000000,0.547500
0.004000,0.545000
0.008000,0.547500
0.012000,0.552500
0.016000,0.557500
0.020000,0.537500
0.024000,0.522500
0.028000,0.527500
0.032000,0.540000
0.036000,0.547500
0.040000,0.547500
0.044000,0.545000
0.048000,0.547500
0.052000,0.537500
0.056000,0.530000
0.060000,0.522500
0.064000,0.535000
0.068000,0.540000
0.072000,0.555000
0.076000,0.565000
0.080000,0.570000
0.084000,0.570000
0.088000,0.572500
0.092000,0.572500
0.096000,0.560000
0.100000,0.570000
0.104000,0.567500
0.108000,0.572500
0.112000,0.577500
0.116000,0.575000
0.120000,0.577500
0.124000,0.587500
0.128000,0.602500
0.132000,0.620000
0.136000,0.622500
0.140000,0.632500
0.144000,0.632500
0.148000,0.652500
0.152000,0.672500
0.156000,0.700000
0.160000,0.707500
0.164000,0.720000
0.168000,0.725000
0.172000,0.722500
0.176000,0.730000
0.180000,0.752500
0.184000,0.772500
0.188000,0.780000
0.192000,0.792500
0.196000,0.807500
0.200000,0.820000
0.204000,0.827500
0.208000,0.842500
0.212000,0.845000
0.216000,0.852500
0.220000,0.860000
0.224000,0.890000
0.228000,0.897500
0.232000,0.885000
0.236000,0.870000
0.240000,0.870000
0.244000,0.867500
0.248000,0.872500
0.252000,0.870000
0.256000,0.872500
0.260000,0.847500
0.264000,0.835000
0.268000,0.822500
0.272000,0.797500
0.276000,0.772500
0.280000,0.762500
0.284000,0.747500
0.288000,0.715000
0.292000,0.697500
0.296000,0.685000
0.300000,0.662500
0.304000,0.640000
0.308000,0.622500
0.312000,0.602500
0.316000,0.585000
0.320000,0.565000
0.324000,0.552500
0.328000,0.535000
0.332000,0.525000
0.336000,0.517500
0.340000,0.510000
0.344000,0.497500
0.348000,0.497500
0.352000,0.490000
0.356000,0.490000
0.360000,0.497500
0.364000,0.510000
0.368000,0.525000
0.372000,0.532500
0.376000,0.532500
0.380000,0.535000
0.384000,0.520000
0.388000,0.522500
0.392000,0.540000
0.396000,0.552500
0.400000,0.560000
0.404000,0.570000
0.408000,0.577500
0.412000,0.577500
