time_seconds,"record cu28, signal 0"
0.000000,-0.432500
0.004000,-0.325000
0.008000,-0.132500
0.012000,0.060000
0.016000,0.172500
0.020000,0.220000
0.024000,0.242500
0.028000,0.305000
0.032000,0.380000
0.036000,0.435000
0.040000,0.510000
0.044000,0.602500
0.048000,0.725000
0.052000,0.855000
0.056000,0.955000
0.060000,1.010000
0.064000,1.050000
0.068000,1.102500
0.072000,1.162500
0.076000,1.232500
0.080000,1.305000
0.084000,1.365000
0.088000,1.407500
0.092000,1.405000
0.096000,1.400000
0.100000,1.410000
0.104000,1.390000
0.108000,1.372500
0.112000,1.370000
0.116000,1.330000
0.120000,1.287500
0.124000,1.237500
0.128000,1.182500
0.132000,1.130000
0.136000,1.107500
0.140000,1.045000
0.144000,0.977500
0.148000,0.912500
0.152000,0.902500
0.156000,0.932500
0.160000,0.915000
0.164000,0.880000
0.168000,0.832500
0.172000,0.745000
0.176000,0.692500
0.180000,0.642500
0.184000,0.592500
0.188000,0.567500
0.192000,0.517500
0.196000,0.432500
0.200000,0.355000
0.204000,0.272500
0.208000,0.217500
0.212000,0.175000
0.216000,0.147500
0.220000,0.120000
0.224000,0.090000
0.228000,0.065000
0.232000,0.040000
0.236000,0.012500
0.240000,0.000000
0.244000,-0.032500
0.248000,-0.037500
0.252000,-0.035000
0.256000,-0.027500
0.260000,-0.042500
0.264000,-0.075000
0.268000,-0.087500
0.272000,-0.087500
0.276000,-0.077500
0.280000,-0.080000
0.284000,-0.085000
0.288000,-0.097500
0.292000,-0.087500
0.296000,-0.082500
0.300000,-0.080000
0.304000,-0.085000
0.308000,-0.090000
0.312000,-0.067500
0.316000,-0.060000
0.320000,-0.055000
0.324000,-0.050000
0.328000,-0.055000
0.332000,-0.032500
0.336000,0.007500
0.340000,0.045000
0.344000,0.092500
0.348000,0.190000
0.352000,0.325000
0.356000,0.455000
0.360000,0.632500
0.364000,0.842500
0.368000,1.020000
0.372000,1.012500
0.376000,0.645000
0.380000,0.047500
0.384000,-0.547500
0.388000,-1.000000
0.392000,-1.270000
0.396000,-1.445000
0.400000,-1.620000
0.404000,-1.805000
0.408000,-1.890000
0.412000,-1.900000
0.416000,-1.892500
0.420000,-1.842500
0.424000,-1.742500
0.428000,-1.637500
0.432000,-1.525000
0.436000,-1.457500
0.440000,-1.377500
0.444000,-1.217500
0.448000,-1.062500
0.452000,-0.937500
0.456000,-0.845000
0.460000,-0.802500
0.464000,-0.762500
0.468000,-0.690000
0.472000,-0.625000
0.476000,-0.552500
0.480000,-0.475000
0.484000,-0.355000
0.488000,-0.207500
0.492000,-0.095000
0.496000,0.000000
0.500000,0.070000
0.504000,0.142500
0.508000,0.237500
0.512000,0.317500
0.516000,0.422500
0.520000,0.512500
0.524000,0.585000
0.528000,0.672500
0.532000,0.757500
0.536000,0.830000
0.540000,0.895000
0.544000,0.970000
0.548000,1.042500
0.552000,1.115000
0.556000,1.165000
0.560000,1.217500
0.564000,1.265000
0.568000,1.287500
0.572000,1.315000
0.576000,1.322500
0.580000,1.337500
0.584000,1.312500
0.588000,1.280000
0.592000,1.265000
0.596000,1.227500
0.600000,1.175000
0.604000,1.122500
0.608000,1.092500
0.612000,1.060000
0.616000,1.020000
0.620000,0.950000
0.624000,0.895000
0.628000,0.860000
0.632000,0.832500
0.636000,0.820000
0.640000,0.777500
0.644000,0.710000
0.648000,0.665000
0.652000,0.622500
0.656000,0.585000
0.660000,0.542500
0.664000,0.505000
0.668000,0.462500
0.672000,0.390000
0.676000,0.292500
0.680000,0.200000
0.684000,0.140000
0.688000,0.105000
0.692000,0.075000
0.696000,0.030000
0.700000,0.000000
0.704000,-0.042500
0.708000,-0.065000
0.712000,-0.077500
0.716000,-0.082500
0.720000,-0.110000
0.724000,-0.125000
0.728000,-0.122500
0.732000,-0.132500
0.736000,-0.140000
0.740000,-0.132500
0.744000,-0.135000
0.748000,-0.135000
0.752000,-0.140000
0.756000,-0.140000
0.760000,-0.132500
0.764000,-0.132500
0.768000,-0.135000
0.772000,-0.132500
0.776000,-0.125000
0.780000,-0.130000
0.784000,-0.115000
0.788000,-0.115000
0.792000,-0.107500
0.796000,-0.097500
0.800000,-0.075000
0.804000,-0.057500
0.808000,-0.047500
0.812000,-0.050000
0.816000,-0.037500
0.820000,-0.017500
0.824000,0.077500
0.828000,0.202500
0.832000,0.360000
0.836000,0.535000
0.840000,0.727500
0.844000,0.932500
0.848000,1.042500
0.852000,0.905000
